stall_name,type_of_shop,latitude,longitude,closing_time,day_of_week,weather,holiday_flag,leftovers_servings
stall_17,western_food_stall,1.22908,103.77242,20,Monday,sunny,0,23.8
stall_14,chicken_rice_stall,1.48065,103.82842,22,Sunday,sunny,0,7.9
stall_81,bakery,1.24443,103.65098,22,Tuesday,cloudy,0,11.8
stall_39,bakery,1.49061,103.83167,21,Wednesday,sunny,0,9.9
stall_93,western_food_stall,1.44067,103.94563,22,Friday,rainy,0,25.1
stall_122,roti_prata_stall,1.23819,103.76818,22,Saturday,sunny,0,9.2
stall_75,beverage_stall,1.39113,103.70478,22,Monday,cloudy,0,18.5
stall_41,roti_prata_stall,1.21715,103.83367,21,Tuesday,rainy,1,36.2
stall_31,chicken_rice_stall,1.34569,103.6855,23,Tuesday,cloudy,0,20.1
stall_142,laksa_stall,1.39682,103.60222,23,Saturday,rainy,0,32.2
stall_177,beverage_stall,1.3213,103.66602,21,Monday,cloudy,0,7.3
stall_38,beverage_stall,1.24644,103.71868,23,Monday,sunny,0,2.5
stall_35,economic_rice_stall,1.3365,103.7692,23,Thursday,rainy,1,40.0
stall_123,beverage_stall,1.48211,103.87093,21,Sunday,sunny,0,0.0
stall_151,fried_hokkien_mee_stall,1.46743,103.84506,22,Thursday,cloudy,0,32.8
stall_147,bakery,1.27476,103.93933,21,Thursday,sunny,0,11.5
stall_126,laksa_stall,1.20012,103.71477,22,Wednesday,sunny,0,16.3
stall_95,beverage_stall,1.43621,103.64324,20,Tuesday,sunny,1,9.9
stall_160,laksa_stall,1.28151,103.72788,22,Saturday,rainy,1,36.6
stall_39,bakery,1.49061,103.83167,20,Sunday,cloudy,0,12.4
stall_51,roti_prata_stall,1.26128,103.88648,22,Wednesday,cloudy,0,20.6
stall_22,laksa_stall,1.4585,103.69946,22,Friday,rainy,0,21.9
stall_5,western_food_stall,1.33143,103.80703,23,Tuesday,rainy,0,34.7
stall_65,bakery,1.39902,103.97557,21,Friday,rainy,0,21.2
stall_134,fried_hokkien_mee_stall,1.44553,103.90046,20,Thursday,rainy,0,34.5
stall_43,beverage_stall,1.24723,103.98431,20,Saturday,sunny,0,6.1
stall_180,bakery,1.31821,103.82576,22,Wednesday,rainy,0,26.4
stall_111,dim_sum_stall,1.31556,103.83064,22,Monday,rainy,1,27.2
stall_192,fishball_noodle_stall,1.48488,103.67974,23,Saturday,sunny,0,13.1
stall_86,western_food_stall,1.43403,103.95365,20,Tuesday,cloudy,0,24.6
stall_3,chicken_rice_stall,1.26035,103.72469,20,Wednesday,rainy,0,13.1
stall_52,bakery,1.27161,103.75831,23,Thursday,rainy,0,10.2
stall_10,laksa_stall,1.26868,103.96217,22,Saturday,rainy,0,17.6
stall_86,western_food_stall,1.43403,103.95365,22,Sunday,cloudy,0,22.9
stall_109,roti_prata_stall,1.41856,103.72547,23,Saturday,rainy,0,26.9
stall_34,beverage_stall,1.27956,103.91363,22,Saturday,rainy,0,22.1
stall_142,laksa_stall,1.39682,103.60222,21,Thursday,rainy,0,25.6
stall_69,economic_rice_stall,1.41528,103.68144,20,Thursday,cloudy,0,27.8
stall_22,laksa_stall,1.4585,103.69946,22,Sunday,cloudy,0,14.4
stall_30,economic_rice_stall,1.45461,103.66652,20,Sunday,sunny,0,34.4
stall_196,laksa_stall,1.40984,103.90676,20,Tuesday,sunny,0,11.8
stall_46,economic_rice_stall,1.27056,103.64795,22,Monday,sunny,0,33.3
stall_147,bakery,1.27476,103.93933,21,Sunday,sunny,0,17.4
stall_20,dessert_stall,1.49525,103.63937,20,Saturday,sunny,0,19.5
stall_189,dim_sum_stall,1.49997,103.73998,22,Sunday,cloudy,0,19.6
stall_19,laksa_stall,1.41872,103.86935,21,Friday,cloudy,0,27.3
stall_118,economic_rice_stall,1.29417,103.93921,22,Sunday,cloudy,0,29.3
stall_28,dim_sum_stall,1.49978,103.93441,20,Monday,cloudy,0,12.7
stall_36,fishball_noodle_stall,1.4872,103.99817,21,Saturday,sunny,0,22.8
stall_48,dim_sum_stall,1.37836,103.84775,20,Saturday,sunny,0,15.7
stall_1,fried_hokkien_mee_stall,1.32694,103.68472,23,Sunday,cloudy,1,28.6
stall_60,bakery,1.31086,103.6631,21,Monday,cloudy,0,0.8
stall_21,chicken_rice_stall,1.32079,103.73572,23,Wednesday,cloudy,0,15.9
stall_136,dessert_stall,1.25974,103.60977,21,Thursday,sunny,1,24.3
stall_182,economic_rice_stall,1.24071,103.78468,23,Friday,cloudy,0,24.2
stall_48,dim_sum_stall,1.37836,103.84775,23,Wednesday,cloudy,0,14.2
stall_174,laksa_stall,1.26616,103.68777,20,Thursday,sunny,0,22.6
stall_130,bakery,1.34196,103.96047,20,Monday,sunny,0,9.4
stall_51,roti_prata_stall,1.26128,103.88648,22,Tuesday,cloudy,0,13.2
stall_148,fried_hokkien_mee_stall,1.33694,103.92057,21,Saturday,sunny,0,12.2
stall_180,bakery,1.31821,103.82576,20,Tuesday,sunny,0,11.5
stall_83,fried_hokkien_mee_stall,1.43884,103.94428,21,Tuesday,rainy,0,33.8
stall_163,bakery,1.41193,103.62569,22,Friday,rainy,1,31.9
stall_130,bakery,1.34196,103.96047,22,Tuesday,rainy,0,20.7
stall_65,bakery,1.39902,103.97557,22,Saturday,sunny,0,9.0
stall_136,dessert_stall,1.25974,103.60977,20,Saturday,cloudy,0,29.7
stall_65,bakery,1.39902,103.97557,22,Sunday,sunny,0,15.8
stall_17,western_food_stall,1.22908,103.77242,20,Monday,rainy,0,32.7
stall_89,roti_prata_stall,1.45938,103.99048,20,Friday,rainy,0,16.6
stall_21,chicken_rice_stall,1.32079,103.73572,23,Monday,cloudy,0,7.0
stall_173,laksa_stall,1.36384,103.8413,20,Wednesday,cloudy,0,14.8
stall_198,economic_rice_stall,1.42438,103.64581,22,Saturday,cloudy,0,31.3
stall_156,fishball_noodle_stall,1.27417,103.85506,20,Friday,rainy,0,20.2
stall_187,bakery,1.27568,103.63276,22,Thursday,rainy,0,22.8
stall_191,laksa_stall,1.39553,103.90169,23,Wednesday,rainy,0,30.5
stall_77,fried_hokkien_mee_stall,1.32831,103.60387,23,Wednesday,cloudy,0,11.9
stall_191,laksa_stall,1.39553,103.90169,21,Tuesday,cloudy,0,20.1
stall_44,beverage_stall,1.22403,103.67433,20,Saturday,rainy,0,27.8
stall_105,beverage_stall,1.48177,103.64614,23,Thursday,rainy,0,22.1
stall_104,dessert_stall,1.49434,103.81449,23,Sunday,rainy,0,25.4
stall_116,laksa_stall,1.30927,103.62799,21,Tuesday,cloudy,0,24.6
stall_193,fishball_noodle_stall,1.20611,103.66095,23,Thursday,sunny,0,10.5
stall_36,fishball_noodle_stall,1.4872,103.99817,22,Thursday,cloudy,0,26.1
stall_39,bakery,1.49061,103.83167,23,Wednesday,sunny,0,12.0
stall_112,fishball_noodle_stall,1.27642,103.88351,21,Tuesday,cloudy,0,28.4
stall_48,dim_sum_stall,1.37836,103.84775,21,Monday,sunny,0,11.7
stall_101,economic_rice_stall,1.29848,103.94574,23,Tuesday,rainy,0,27.8
stall_87,fishball_noodle_stall,1.32191,103.84826,21,Monday,rainy,0,30.3
stall_101,economic_rice_stall,1.29848,103.94574,21,Wednesday,cloudy,0,39.6
stall_72,beverage_stall,1.45383,103.63692,21,Tuesday,rainy,0,11.2
stall_156,fishball_noodle_stall,1.27417,103.85506,23,Thursday,rainy,0,25.2
stall_41,roti_prata_stall,1.21715,103.83367,23,Saturday,sunny,0,11.6
stall_91,fried_hokkien_mee_stall,1.20744,103.89463,20,Monday,rainy,0,13.2
stall_181,beverage_stall,1.20813,103.8571,23,Friday,rainy,0,17.5
stall_37,western_food_stall,1.36673,103.88736,21,Friday,rainy,0,22.5
stall_56,dessert_stall,1.49954,103.99844,23,Thursday,sunny,0,12.1
stall_79,fried_hokkien_mee_stall,1.47118,103.81824,21,Wednesday,cloudy,0,20.1
stall_80,fried_hokkien_mee_stall,1.45038,103.833,23,Friday,sunny,0,12.1
stall_154,economic_rice_stall,1.46916,103.89746,21,Friday,rainy,0,30.3
stall_88,dim_sum_stall,1.24637,103.97195,22,Sunday,cloudy,0,19.8
stall_33,roti_prata_stall,1.31369,103.99412,22,Friday,rainy,0,28.0
stall_17,western_food_stall,1.22908,103.77242,20,Thursday,rainy,0,25.8
stall_107,fried_hokkien_mee_stall,1.48876,103.70619,21,Tuesday,rainy,0,23.4
stall_177,beverage_stall,1.3213,103.66602,21,Sunday,rainy,0,10.7
stall_163,bakery,1.41193,103.62569,23,Sunday,rainy,1,28.5
stall_143,economic_rice_stall,1.42529,103.90802,22,Friday,rainy,1,42.1
stall_179,chicken_rice_stall,1.38668,103.61079,21,Tuesday,rainy,0,22.7
stall_162,laksa_stall,1.26938,103.87758,21,Saturday,cloudy,0,7.2
stall_157,dim_sum_stall,1.42974,103.80852,21,Sunday,sunny,0,14.6
stall_126,laksa_stall,1.20012,103.71477,23,Monday,rainy,0,24.2
stall_131,fishball_noodle_stall,1.43881,103.66788,20,Thursday,sunny,0,17.7
stall_160,laksa_stall,1.28151,103.72788,22,Monday,cloudy,0,24.5
stall_126,laksa_stall,1.20012,103.71477,23,Friday,cloudy,0,19.1
stall_69,economic_rice_stall,1.41528,103.68144,20,Thursday,rainy,0,33.9
stall_200,dessert_stall,1.23243,103.61027,21,Sunday,rainy,0,18.7
stall_183,western_food_stall,1.21509,103.75164,21,Wednesday,sunny,0,27.3
stall_122,roti_prata_stall,1.23819,103.76818,21,Tuesday,cloudy,0,20.6
stall_1,fried_hokkien_mee_stall,1.32694,103.68472,22,Wednesday,cloudy,1,34.5
stall_124,western_food_stall,1.47084,103.84621,21,Sunday,rainy,0,29.5
stall_82,dessert_stall,1.29248,103.95959,23,Wednesday,cloudy,0,14.0
stall_138,roti_prata_stall,1.45492,103.62913,21,Sunday,cloudy,0,10.2
stall_49,laksa_stall,1.32577,103.83347,20,Wednesday,cloudy,0,25.5
stall_16,bakery,1.44225,103.67616,21,Friday,cloudy,0,13.6
stall_73,fishball_noodle_stall,1.32707,103.71067,21,Sunday,rainy,0,18.4
stall_109,roti_prata_stall,1.41856,103.72547,20,Wednesday,rainy,0,20.1
stall_53,laksa_stall,1.40151,103.72,21,Wednesday,sunny,0,17.4
stall_8,bakery,1.26903,103.68809,23,Monday,rainy,0,30.2
stall_120,roti_prata_stall,1.29279,103.76336,21,Thursday,cloudy,0,8.8
stall_98,chicken_rice_stall,1.33809,103.72208,21,Friday,rainy,0,26.3
stall_195,dim_sum_stall,1.36919,103.68719,22,Monday,rainy,0,15.4
stall_117,laksa_stall,1.39927,103.73208,22,Tuesday,cloudy,0,27.7
stall_156,fishball_noodle_stall,1.27417,103.85506,23,Wednesday,sunny,0,17.6
stall_151,fried_hokkien_mee_stall,1.46743,103.84506,21,Wednesday,sunny,0,17.2
stall_32,fishball_noodle_stall,1.32031,103.62345,20,Sunday,rainy,0,22.3
stall_142,laksa_stall,1.39682,103.60222,23,Wednesday,sunny,0,20.5
stall_81,bakery,1.24443,103.65098,23,Friday,sunny,0,11.6
stall_161,fishball_noodle_stall,1.36205,103.65535,23,Saturday,rainy,0,23.4
stall_102,bakery,1.49007,103.71165,21,Wednesday,cloudy,1,23.2
stall_195,dim_sum_stall,1.36919,103.68719,20,Saturday,rainy,0,18.9
stall_83,fried_hokkien_mee_stall,1.43884,103.94428,20,Friday,sunny,0,29.0
stall_186,dessert_stall,1.4256,103.93277,21,Thursday,sunny,0,4.8
stall_18,western_food_stall,1.32707,103.78681,21,Tuesday,sunny,0,27.6
stall_134,fried_hokkien_mee_stall,1.44553,103.90046,21,Saturday,sunny,0,19.2
stall_24,fried_hokkien_mee_stall,1.32656,103.71142,22,Wednesday,rainy,0,23.8
stall_21,chicken_rice_stall,1.32079,103.73572,23,Wednesday,sunny,0,11.5
stall_127,dim_sum_stall,1.32897,103.83199,23,Friday,sunny,0,21.2
stall_135,roti_prata_stall,1.40184,103.68986,23,Saturday,rainy,0,19.9
stall_178,dim_sum_stall,1.34022,103.65105,21,Friday,sunny,1,22.0
stall_54,economic_rice_stall,1.29485,103.90075,23,Tuesday,sunny,0,29.1
stall_196,laksa_stall,1.40984,103.90676,22,Tuesday,sunny,0,14.4
stall_15,chicken_rice_stall,1.3418,103.91385,20,Monday,cloudy,1,27.4
stall_179,chicken_rice_stall,1.38668,103.61079,21,Thursday,sunny,0,19.7
stall_11,bakery,1.45789,103.62834,21,Sunday,sunny,0,11.1
stall_40,bakery,1.36266,103.89919,21,Friday,rainy,0,26.1
stall_83,fried_hokkien_mee_stall,1.43884,103.94428,23,Sunday,cloudy,1,28.1
stall_172,fishball_noodle_stall,1.32571,103.89901,23,Monday,cloudy,0,29.2
stall_196,laksa_stall,1.40984,103.90676,22,Thursday,sunny,0,16.3
stall_172,fishball_noodle_stall,1.32571,103.89901,23,Friday,sunny,0,11.4
stall_11,bakery,1.45789,103.62834,21,Friday,sunny,0,11.2
stall_54,economic_rice_stall,1.29485,103.90075,21,Friday,rainy,0,29.5
stall_2,bakery,1.36179,103.89197,22,Saturday,sunny,0,6.0
stall_149,laksa_stall,1.40027,103.99516,22,Friday,sunny,0,13.2
stall_102,bakery,1.49007,103.71165,21,Tuesday,cloudy,1,26.1
stall_2,bakery,1.36179,103.89197,22,Wednesday,cloudy,0,21.4
stall_96,chicken_rice_stall,1.46165,103.94344,23,Tuesday,sunny,0,21.2
stall_194,fried_hokkien_mee_stall,1.23787,103.86778,22,Wednesday,sunny,0,13.9
stall_84,fishball_noodle_stall,1.46968,103.68403,22,Thursday,sunny,0,16.7
stall_167,laksa_stall,1.37522,103.87821,22,Thursday,sunny,0,9.0
stall_115,western_food_stall,1.42259,103.86825,23,Tuesday,sunny,0,19.4
stall_29,dessert_stall,1.4907,103.97055,20,Thursday,sunny,0,8.7
stall_191,laksa_stall,1.39553,103.90169,21,Tuesday,cloudy,0,21.0
stall_189,dim_sum_stall,1.49997,103.73998,22,Sunday,cloudy,0,22.2
stall_173,laksa_stall,1.36384,103.8413,21,Friday,rainy,0,30.1
stall_93,western_food_stall,1.44067,103.94563,23,Monday,cloudy,0,24.5
stall_161,fishball_noodle_stall,1.36205,103.65535,21,Friday,rainy,0,20.7
stall_56,dessert_stall,1.49954,103.99844,20,Wednesday,sunny,1,18.5
stall_56,dessert_stall,1.49954,103.99844,21,Sunday,rainy,1,39.9
stall_53,laksa_stall,1.40151,103.72,23,Saturday,rainy,0,20.4
stall_185,western_food_stall,1.42837,103.75165,22,Thursday,rainy,0,29.1
stall_155,roti_prata_stall,1.3424,103.70368,21,Thursday,rainy,0,20.5
stall_144,laksa_stall,1.23198,103.77006,22,Sunday,cloudy,0,20.3
stall_64,economic_rice_stall,1.44513,103.71975,20,Friday,sunny,0,37.8
stall_1,fried_hokkien_mee_stall,1.32694,103.68472,20,Friday,sunny,1,32.5
stall_3,chicken_rice_stall,1.26035,103.72469,22,Monday,rainy,0,25.6
stall_114,fishball_noodle_stall,1.36154,103.88777,23,Saturday,cloudy,0,21.5
stall_41,roti_prata_stall,1.21715,103.83367,20,Monday,rainy,0,13.0
stall_56,dessert_stall,1.49954,103.99844,21,Thursday,cloudy,0,18.3
stall_96,chicken_rice_stall,1.46165,103.94344,20,Wednesday,rainy,0,30.8
stall_168,dessert_stall,1.45702,103.90624,20,Wednesday,sunny,0,10.7
stall_31,chicken_rice_stall,1.34569,103.6855,22,Tuesday,rainy,0,20.4
stall_117,laksa_stall,1.39927,103.73208,21,Monday,cloudy,0,24.5
stall_191,laksa_stall,1.39553,103.90169,20,Thursday,sunny,0,16.0
stall_4,economic_rice_stall,1.49854,103.85995,20,Monday,cloudy,0,30.9
stall_61,chicken_rice_stall,1.45012,103.88142,23,Sunday,cloudy,0,23.5
stall_178,dim_sum_stall,1.34022,103.65105,22,Wednesday,sunny,0,12.5
stall_180,bakery,1.31821,103.82576,23,Monday,cloudy,0,17.4
stall_178,dim_sum_stall,1.34022,103.65105,21,Tuesday,sunny,0,9.0
stall_102,bakery,1.49007,103.71165,23,Monday,sunny,0,17.3
stall_128,bakery,1.39641,103.786,23,Sunday,rainy,0,27.0
stall_106,western_food_stall,1.49112,103.67143,21,Monday,cloudy,0,17.8
stall_12,dessert_stall,1.2714,103.86759,20,Sunday,rainy,0,23.7
stall_182,economic_rice_stall,1.24071,103.78468,22,Saturday,rainy,0,37.0
stall_52,bakery,1.27161,103.75831,22,Monday,cloudy,0,12.0
stall_70,dim_sum_stall,1.39027,103.70559,21,Tuesday,cloudy,0,21.0
stall_115,western_food_stall,1.42259,103.86825,20,Saturday,sunny,1,41.1
stall_145,chicken_rice_stall,1.25277,103.98319,23,Friday,cloudy,0,17.8
stall_126,laksa_stall,1.20012,103.71477,21,Saturday,cloudy,0,8.7
stall_13,roti_prata_stall,1.26427,103.65292,22,Wednesday,sunny,0,5.3
stall_154,economic_rice_stall,1.46916,103.89746,22,Thursday,rainy,0,28.2
stall_140,dessert_stall,1.25833,103.87854,21,Wednesday,cloudy,1,18.0
stall_96,chicken_rice_stall,1.46165,103.94344,21,Wednesday,cloudy,0,26.4
stall_164,fried_hokkien_mee_stall,1.32228,103.81704,22,Thursday,sunny,0,17.0
stall_149,laksa_stall,1.40027,103.99516,23,Wednesday,rainy,0,29.4
stall_89,roti_prata_stall,1.45938,103.99048,22,Tuesday,cloudy,0,23.3
stall_193,fishball_noodle_stall,1.20611,103.66095,23,Saturday,cloudy,0,17.0
stall_105,beverage_stall,1.48177,103.64614,22,Thursday,sunny,0,7.3
stall_155,roti_prata_stall,1.3424,103.70368,22,Tuesday,rainy,0,14.5
stall_92,laksa_stall,1.29966,103.97233,23,Thursday,cloudy,0,26.7
stall_175,chicken_rice_stall,1.33075,103.61161,21,Monday,rainy,0,29.3
stall_130,bakery,1.34196,103.96047,21,Friday,rainy,0,18.4
stall_139,roti_prata_stall,1.32433,103.85191,21,Sunday,cloudy,0,20.2
stall_36,fishball_noodle_stall,1.4872,103.99817,21,Sunday,cloudy,0,17.7
stall_102,bakery,1.49007,103.71165,20,Sunday,rainy,1,35.6
stall_29,dessert_stall,1.4907,103.97055,20,Friday,sunny,0,5.2
stall_148,fried_hokkien_mee_stall,1.33694,103.92057,20,Wednesday,cloudy,0,23.4
stall_171,beverage_stall,1.45603,103.98137,21,Saturday,sunny,0,9.1
stall_176,dessert_stall,1.30084,103.87166,22,Thursday,sunny,0,10.1
stall_84,fishball_noodle_stall,1.46968,103.68403,22,Friday,rainy,0,28.0
stall_134,fried_hokkien_mee_stall,1.44553,103.90046,23,Tuesday,cloudy,0,25.0
stall_90,economic_rice_stall,1.44323,103.95257,23,Saturday,sunny,0,22.7
stall_58,dessert_stall,1.27956,103.9733,23,Tuesday,cloudy,0,16.8
stall_193,fishball_noodle_stall,1.20611,103.66095,21,Saturday,sunny,0,23.6
stall_130,bakery,1.34196,103.96047,20,Thursday,sunny,0,2.2
stall_19,laksa_stall,1.41872,103.86935,22,Tuesday,rainy,0,31.0
stall_78,economic_rice_stall,1.22257,103.95324,21,Friday,cloudy,0,25.0
stall_25,laksa_stall,1.27494,103.96931,21,Monday,sunny,0,19.6
stall_8,bakery,1.26903,103.68809,22,Monday,sunny,0,16.5
stall_48,dim_sum_stall,1.37836,103.84775,20,Monday,rainy,1,37.1
stall_116,laksa_stall,1.30927,103.62799,20,Thursday,rainy,0,23.3
stall_170,fishball_noodle_stall,1.30553,103.90139,23,Monday,cloudy,0,17.2
stall_153,bakery,1.44917,103.81915,22,Wednesday,rainy,0,16.8
stall_96,chicken_rice_stall,1.46165,103.94344,21,Wednesday,rainy,0,30.4
stall_159,economic_rice_stall,1.22325,103.71429,23,Saturday,cloudy,0,29.0
stall_152,beverage_stall,1.41578,103.80191,20,Saturday,rainy,0,21.8
stall_9,fried_hokkien_mee_stall,1.2213,103.85244,23,Wednesday,rainy,0,25.5
stall_8,bakery,1.26903,103.68809,22,Saturday,rainy,0,15.4
stall_99,beverage_stall,1.4386,103.69104,20,Thursday,cloudy,0,5.1
stall_151,fried_hokkien_mee_stall,1.46743,103.84506,22,Saturday,rainy,0,25.0
stall_7,fishball_noodle_stall,1.30143,103.83532,23,Monday,rainy,0,32.4
stall_195,dim_sum_stall,1.36919,103.68719,20,Thursday,rainy,0,20.7
stall_140,dessert_stall,1.25833,103.87854,20,Monday,sunny,0,9.4
stall_186,dessert_stall,1.4256,103.93277,20,Thursday,rainy,0,21.3
stall_192,fishball_noodle_stall,1.48488,103.67974,22,Tuesday,cloudy,0,14.4
stall_121,dessert_stall,1.32072,103.71826,20,Wednesday,rainy,0,28.0
stall_142,laksa_stall,1.39682,103.60222,23,Tuesday,cloudy,0,29.1
stall_106,western_food_stall,1.49112,103.67143,20,Monday,cloudy,0,28.7
stall_33,roti_prata_stall,1.31369,103.99412,20,Friday,rainy,0,29.9
stall_18,western_food_stall,1.32707,103.78681,21,Thursday,rainy,1,27.1
stall_179,chicken_rice_stall,1.38668,103.61079,23,Sunday,cloudy,0,24.7
stall_168,dessert_stall,1.45702,103.90624,20,Wednesday,cloudy,0,16.7
stall_31,chicken_rice_stall,1.34569,103.6855,23,Tuesday,rainy,0,14.1
stall_76,western_food_stall,1.42237,103.82067,21,Monday,rainy,1,39.0
stall_154,economic_rice_stall,1.46916,103.89746,22,Thursday,sunny,0,22.9
stall_176,dessert_stall,1.30084,103.87166,21,Sunday,sunny,0,13.9
stall_51,roti_prata_stall,1.26128,103.88648,23,Thursday,sunny,0,11.6
stall_2,bakery,1.36179,103.89197,23,Sunday,cloudy,0,13.6
stall_168,dessert_stall,1.45702,103.90624,21,Sunday,rainy,0,17.9
stall_12,dessert_stall,1.2714,103.86759,22,Tuesday,sunny,0,6.0
stall_88,dim_sum_stall,1.24637,103.97195,23,Tuesday,cloudy,1,24.0
stall_114,fishball_noodle_stall,1.36154,103.88777,20,Monday,sunny,0,14.9
stall_36,fishball_noodle_stall,1.4872,103.99817,21,Saturday,cloudy,0,25.7
stall_145,chicken_rice_stall,1.25277,103.98319,20,Thursday,rainy,0,24.8
stall_94,fried_hokkien_mee_stall,1.44322,103.70672,23,Monday,cloudy,0,29.6
stall_135,roti_prata_stall,1.40184,103.68986,22,Saturday,cloudy,0,14.0
stall_28,dim_sum_stall,1.49978,103.93441,23,Thursday,sunny,0,16.9
stall_72,beverage_stall,1.45383,103.63692,23,Friday,cloudy,0,15.5
stall_109,roti_prata_stall,1.41856,103.72547,20,Monday,sunny,0,13.1
stall_68,roti_prata_stall,1.2817,103.84193,22,Thursday,rainy,0,25.5
stall_130,bakery,1.34196,103.96047,21,Tuesday,sunny,0,9.2
stall_7,fishball_noodle_stall,1.30143,103.83532,21,Monday,cloudy,0,27.2
stall_48,dim_sum_stall,1.37836,103.84775,21,Thursday,cloudy,0,15.9
stall_140,dessert_stall,1.25833,103.87854,22,Friday,rainy,0,7.2
stall_123,beverage_stall,1.48211,103.87093,20,Sunday,cloudy,0,20.5
stall_48,dim_sum_stall,1.37836,103.84775,23,Monday,cloudy,0,19.1
stall_11,bakery,1.45789,103.62834,21,Tuesday,sunny,0,8.2
stall_77,fried_hokkien_mee_stall,1.32831,103.60387,21,Saturday,cloudy,0,18.5
stall_101,economic_rice_stall,1.29848,103.94574,20,Wednesday,sunny,0,19.4
stall_131,fishball_noodle_stall,1.43881,103.66788,20,Monday,cloudy,0,15.9
stall_171,beverage_stall,1.45603,103.98137,22,Friday,cloudy,0,12.6
stall_3,chicken_rice_stall,1.26035,103.72469,22,Sunday,sunny,0,4.5
stall_82,dessert_stall,1.29248,103.95959,21,Sunday,rainy,0,22.4
stall_55,fried_hokkien_mee_stall,1.22176,103.78331,21,Saturday,rainy,0,30.5
stall_123,beverage_stall,1.48211,103.87093,23,Tuesday,sunny,0,13.1
stall_45,dessert_stall,1.37851,103.87009,23,Friday,cloudy,0,18.5
stall_161,fishball_noodle_stall,1.36205,103.65535,20,Tuesday,cloudy,0,15.6
stall_33,roti_prata_stall,1.31369,103.99412,21,Sunday,sunny,0,10.6
stall_123,beverage_stall,1.48211,103.87093,20,Friday,sunny,0,5.3
stall_64,economic_rice_stall,1.44513,103.71975,23,Sunday,cloudy,0,39.0
stall_93,western_food_stall,1.44067,103.94563,21,Sunday,rainy,0,25.6
stall_105,beverage_stall,1.48177,103.64614,20,Sunday,rainy,0,18.8
stall_11,bakery,1.45789,103.62834,22,Sunday,rainy,0,20.2
stall_8,bakery,1.26903,103.68809,21,Saturday,cloudy,0,20.7
stall_96,chicken_rice_stall,1.46165,103.94344,23,Thursday,cloudy,0,13.6
stall_58,dessert_stall,1.27956,103.9733,21,Thursday,cloudy,0,7.6
stall_131,fishball_noodle_stall,1.43881,103.66788,23,Saturday,cloudy,0,16.9
stall_41,roti_prata_stall,1.21715,103.83367,21,Friday,cloudy,0,12.8
stall_74,beverage_stall,1.20106,103.90845,23,Sunday,sunny,0,3.7
stall_111,dim_sum_stall,1.31556,103.83064,20,Thursday,sunny,0,14.3
stall_144,laksa_stall,1.23198,103.77006,20,Saturday,sunny,0,26.1
stall_198,economic_rice_stall,1.42438,103.64581,20,Wednesday,rainy,0,42.8
stall_101,economic_rice_stall,1.29848,103.94574,22,Thursday,cloudy,1,44.6
stall_88,dim_sum_stall,1.24637,103.97195,22,Sunday,cloudy,0,13.2
stall_155,roti_prata_stall,1.3424,103.70368,22,Wednesday,rainy,0,18.5
stall_131,fishball_noodle_stall,1.43881,103.66788,23,Thursday,cloudy,0,14.1
stall_151,fried_hokkien_mee_stall,1.46743,103.84506,21,Thursday,rainy,0,29.2
stall_24,fried_hokkien_mee_stall,1.32656,103.71142,23,Wednesday,cloudy,1,33.5
stall_133,fishball_noodle_stall,1.38988,103.73408,20,Wednesday,cloudy,0,23.7
stall_69,economic_rice_stall,1.41528,103.68144,22,Sunday,rainy,0,32.5
stall_153,bakery,1.44917,103.81915,21,Wednesday,rainy,0,26.1
stall_62,fried_hokkien_mee_stall,1.3835,103.99489,21,Wednesday,rainy,0,18.2
stall_50,bakery,1.35683,103.97388,22,Friday,cloudy,0,9.2
